,job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,skill1,skill2,skill3,skill4,skill5
102,AI00103,Data Analyst,91577,EUR,Mid-Senior Level,Contract,Netherlands,Medium Company,Netherlands,Full Remote,"Spark, Mathematics, PyTorch, SQL, TensorFlow",Bachelor,3,Transportation,2024-01-27,2024-02-28,859,6.5,Algorithmic Solutions,Spark,Mathematics,PyTorch,SQL,TensorFlow
103,AI00104,Computer Vision Engineer,92875,USD,Mid-Senior Level,Full-time,Sweden,Small Company,Sweden,No Remote,"SQL, Python, Deep Learning",PhD,3,Real Estate,2024-07-21,2024-09-27,701,5.3,Digital Transformation LLC,SQL,Python,Deep Learning,Not required,Not required
104,AI00105,Data Engineer,213287,GBP,Executive,Full-time,United Kingdom,Small Company,United Kingdom,Full Remote,"TensorFlow, GCP, PyTorch, Spark",Master,13,Healthcare,2025-03-03,2025-04-03,1102,6.3,Cloud AI Solutions,TensorFlow,GCP,PyTorch,Spark,Not required
105,AI00106,NLP Engineer,62171,USD,Mid-Senior Level,Full-time,Japan,Small Company,Japan,No Remote,"Git, SQL, PyTorch, Mathematics",Bachelor,2,Consulting,2024-09-15,2024-11-07,2162,8.1,AI Innovations,Git,SQL,PyTorch,Mathematics,Not required
106,AI00107,AI Research Scientist,152658,USD,Executive,Freelance,South Korea,Large Company,United Kingdom,Hybrid,"Data Visualization, PyTorch, Spark, TensorFlow",Associate,16,Automotive,2024-01-28,2024-03-17,548,9.0,TechCorp Inc,Data Visualization,PyTorch,Spark,TensorFlow,Not required
107,AI00108,ML Ops Engineer,95085,USD,Mid-Senior Level,Full-time,Norway,Medium Company,Norway,Full Remote,"TensorFlow, SQL, NLP, Computer Vision, Git",Associate,2,Retail,2024-03-20,2024-04-20,2298,6.5,Predictive Systems,TensorFlow,SQL,NLP,Computer Vision,Git
108,AI00109,Deep Learning Engineer,86750,EUR,Mid-Senior Level,Freelance,France,Small Company,France,Full Remote,"Java, R, Git, Mathematics, Spark",PhD,2,Government,2024-12-13,2025-02-24,1397,7.1,AI Innovations,Java,R,Git,Mathematics,Spark
109,AI00110,AI Specialist,64261,USD,Mid-Senior Level,Part-time,Israel,Medium Company,Israel,No Remote,"PyTorch, Docker, GCP",Master,2,Transportation,2024-09-04,2024-10-10,2385,8.8,TechCorp Inc,PyTorch,Docker,GCP,Not required,Not required
110,AI00111,Machine Learning Researcher,205357,USD,Executive,Part-time,United States,Small Company,United States,Full Remote,"Computer Vision, Hadoop, Git, AWS",Bachelor,18,Education,2024-03-08,2024-05-13,1646,6.6,Predictive Systems,Computer Vision,Hadoop,Git,AWS,Not required
111,AI00112,AI Architect,165676,EUR,Executive,Contract,France,Small Company,France,Hybrid,"TensorFlow, Linux, SQL, Hadoop",Associate,18,Government,2024-05-13,2024-06-25,926,7.8,Neural Networks Co,TensorFlow,Linux,SQL,Hadoop,Not required
112,AI00113,Computer Vision Engineer,114658,EUR,Senior Level,Contract,France,Medium Company,France,Full Remote,"SQL, Scala, Python",Bachelor,9,Telecommunications,2024-03-18,2024-04-20,1560,8.2,Algorithmic Solutions,SQL,Scala,Python,Not required,Not required
113,AI00114,Data Scientist,143149,EUR,Senior Level,Freelance,France,Large Company,France,Hybrid,"NLP, Computer Vision, Mathematics, Statistics, R",Master,6,Real Estate,2024-03-13,2024-05-10,1169,9.1,Digital Transformation LLC,NLP,Computer Vision,Mathematics,Statistics,R
114,AI00115,Machine Learning Researcher,116276,EUR,Senior Level,Freelance,Germany,Small Company,Germany,Hybrid,"Azure, R, Linux, MLOps",Bachelor,7,Technology,2024-08-14,2024-09-06,608,7.9,Future Systems,Azure,R,Linux,MLOps,Not required
115,AI00116,NLP Engineer,61055,USD,Entry Level,Freelance,United States,Medium Company,Ireland,Full Remote,"R, AWS, Computer Vision, Statistics, Docker",Bachelor,0,Retail,2024-06-04,2024-07-16,1891,6.9,Autonomous Tech,R,AWS,Computer Vision,Statistics,Docker
116,AI00117,ML Ops Engineer,50303,USD,Entry Level,Full-time,Austria,Large Company,Austria,Full Remote,"Kubernetes, SQL, Azure, Deep Learning, Linux",Master,0,Gaming,2024-08-11,2024-10-02,2015,7.0,DataVision Ltd,Kubernetes,SQL,Azure,Deep Learning,Linux
117,AI00118,Data Analyst,65570,USD,Senior Level,Freelance,Ireland,Small Company,Ireland,Hybrid,"PyTorch, SQL, MLOps, AWS, TensorFlow",Associate,7,Retail,2024-10-22,2024-11-06,635,9.9,Smart Analytics,PyTorch,SQL,MLOps,AWS,TensorFlow
118,AI00119,AI Software Engineer,231078,USD,Executive,Freelance,Singapore,Medium Company,Singapore,Hybrid,"MLOps, R, Git, Mathematics",Bachelor,17,Consulting,2024-04-15,2024-06-03,784,7.6,Neural Networks Co,MLOps,R,Git,Mathematics,Not required
119,AI00120,AI Product Manager,106633,USD,Senior Level,Full-time,Australia,Medium Company,South Korea,Full Remote,"Linux, Scala, SQL, Git",Bachelor,9,Automotive,2024-05-18,2024-06-25,1243,5.5,Algorithmic Solutions,Linux,Scala,SQL,Git,Not required
120,AI00121,AI Specialist,121180,USD,Senior Level,Freelance,Austria,Large Company,Austria,No Remote,"Git, Deep Learning, Kubernetes, Linux, GCP",Master,9,Media,2025-01-06,2025-02-01,611,7.0,Quantum Computing Inc,Git,Deep Learning,Kubernetes,Linux,GCP
121,AI00122,Principal Data Scientist,64531,USD,Entry Level,Part-time,China,Large Company,Netherlands,Hybrid,"Git, SQL, Scala, Python, Computer Vision",PhD,0,Retail,2025-03-26,2025-04-13,1645,7.0,Smart Analytics,Git,SQL,Scala,Python,Computer Vision
122,AI00123,Machine Learning Engineer,125654,USD,Mid-Senior Level,Contract,Singapore,Large Company,Singapore,Hybrid,"Python, Tableau, Java",PhD,4,Automotive,2024-06-20,2024-08-25,1212,6.8,DataVision Ltd,Python,Tableau,Java,Not required,Not required
123,AI00124,Machine Learning Researcher,182275,USD,Executive,Full-time,Austria,Large Company,Austria,No Remote,"Docker, AWS, Linux, Git, Azure",PhD,14,Technology,2025-04-19,2025-05-14,2427,9.0,DeepTech Ventures,Docker,AWS,Linux,Git,Azure
124,AI00125,Machine Learning Researcher,117708,USD,Mid-Senior Level,Freelance,Denmark,Large Company,Denmark,No Remote,"PyTorch, Scala, Linux, Tableau, Deep Learning",PhD,4,Transportation,2024-02-24,2024-03-17,1912,9.3,Neural Networks Co,PyTorch,Scala,Linux,Tableau,Deep Learning
125,AI00126,Data Engineer,143246,USD,Executive,Full-time,South Korea,Small Company,South Korea,No Remote,"Docker, SQL, Kubernetes, Git, Statistics",Master,11,Healthcare,2024-12-25,2025-01-24,1426,8.4,Future Systems,Docker,SQL,Kubernetes,Git,Statistics
126,AI00127,AI Product Manager,203198,USD,Senior Level,Full-time,Denmark,Large Company,Denmark,Hybrid,"Statistics, R, Python, TensorFlow",Master,5,Consulting,2024-12-04,2025-01-11,1596,7.6,DeepTech Ventures,Statistics,R,Python,TensorFlow,Not required
127,AI00128,Research Scientist,69487,USD,Entry Level,Contract,Switzerland,Small Company,Switzerland,No Remote,"Kubernetes, Azure, Spark, TensorFlow, Linux",Master,0,Transportation,2024-11-04,2024-12-02,1825,7.7,Machine Intelligence Group,Kubernetes,Azure,Spark,TensorFlow,Linux
128,AI00129,AI Product Manager,95673,USD,Executive,Freelance,Ireland,Small Company,Ireland,No Remote,"GCP, R, Azure, Deep Learning, PyTorch",Associate,17,Technology,2024-08-24,2024-09-15,1467,8.1,Neural Networks Co,GCP,R,Azure,Deep Learning,PyTorch
129,AI00130,AI Software Engineer,59405,USD,Entry Level,Freelance,Austria,Large Company,Austria,Full Remote,"Spark, Python, Deep Learning, Linux, Java",Bachelor,1,Consulting,2025-03-18,2025-04-12,984,6.0,Smart Analytics,Spark,Python,Deep Learning,Linux,Java
130,AI00131,AI Specialist,131756,EUR,Senior Level,Part-time,Netherlands,Medium Company,Finland,No Remote,"AWS, R, Spark",PhD,5,Technology,2024-08-03,2024-10-15,2308,7.9,AI Innovations,AWS,R,Spark,Not required,Not required
131,AI00132,AI Software Engineer,42835,USD,Entry Level,Part-time,South Korea,Large Company,France,No Remote,"Python, TensorFlow, PyTorch",Bachelor,0,Media,2025-03-02,2025-03-30,539,9.0,Machine Intelligence Group,Python,TensorFlow,PyTorch,Not required,Not required
132,AI00133,Autonomous Systems Engineer,61893,USD,Entry Level,Full-time,Canada,Medium Company,Canada,Hybrid,"Statistics, Python, SQL",Associate,1,Consulting,2024-03-28,2024-05-01,1419,5.2,Predictive Systems,Statistics,Python,SQL,Not required,Not required
133,AI00134,ML Ops Engineer,141791,EUR,Executive,Contract,France,Medium Company,France,No Remote,"Hadoop, Azure, Python, R",PhD,13,Media,2025-02-03,2025-02-23,2136,5.8,Algorithmic Solutions,Hadoop,Azure,Python,R,Not required
134,AI00135,AI Product Manager,258637,GBP,Executive,Part-time,United Kingdom,Medium Company,United Kingdom,Hybrid,"Computer Vision, GCP, Azure, SQL, Python",Master,11,Education,2025-01-16,2025-02-15,813,9.1,Cognitive Computing,Computer Vision,GCP,Azure,SQL,Python
135,AI00136,NLP Engineer,49485,USD,Mid-Senior Level,Full-time,Finland,Small Company,Finland,No Remote,"Hadoop, Java, Data Visualization",Associate,2,Technology,2024-08-09,2024-09-16,909,7.8,Cloud AI Solutions,Hadoop,Java,Data Visualization,Not required,Not required
136,AI00137,Robotics Engineer,172916,USD,Senior Level,Part-time,Norway,Small Company,India,Full Remote,"Computer Vision, SQL, PyTorch, Java",Bachelor,8,Manufacturing,2024-12-29,2025-01-15,1630,7.6,Smart Analytics,Computer Vision,SQL,PyTorch,Java,Not required
137,AI00138,Machine Learning Engineer,324557,USD,Executive,Full-time,Denmark,Large Company,Denmark,Full Remote,"Hadoop, Python, Git, TensorFlow",PhD,11,Telecommunications,2024-11-06,2024-11-24,1209,7.3,Machine Intelligence Group,Hadoop,Python,Git,TensorFlow,Not required
138,AI00139,AI Consultant,73894,EUR,Mid-Senior Level,Contract,France,Medium Company,France,Hybrid,"PyTorch, Statistics, MLOps, Kubernetes, Computer Vision",Bachelor,4,Consulting,2024-08-08,2024-09-12,1070,5.2,Digital Transformation LLC,PyTorch,Statistics,MLOps,Kubernetes,Computer Vision
139,AI00140,Principal Data Scientist,122598,USD,Senior Level,Full-time,Sweden,Small Company,India,Hybrid,"Linux, AWS, Computer Vision, Deep Learning",Associate,9,Media,2025-01-05,2025-02-13,1181,5.2,Digital Transformation LLC,Linux,AWS,Computer Vision,Deep Learning,Not required
140,AI00141,Data Scientist,94478,USD,Mid-Senior Level,Freelance,Denmark,Small Company,Denmark,Full Remote,"PyTorch, TensorFlow, Hadoop, Python",PhD,4,Retail,2024-05-24,2024-06-25,506,8.4,Algorithmic Solutions,PyTorch,TensorFlow,Hadoop,Python,Not required
141,AI00142,Autonomous Systems Engineer,53088,USD,Entry Level,Part-time,Austria,Medium Company,Austria,Hybrid,"GCP, Kubernetes, Computer Vision, Deep Learning, SQL",PhD,1,Finance,2025-04-12,2025-06-13,2090,9.0,Machine Intelligence Group,GCP,Kubernetes,Computer Vision,Deep Learning,SQL
142,AI00143,Machine Learning Researcher,116012,USD,Mid-Senior Level,Full-time,Denmark,Medium Company,Australia,No Remote,"SQL, MLOps, Python",Master,3,Automotive,2024-09-23,2024-10-30,657,7.9,Predictive Systems,SQL,MLOps,Python,Not required,Not required
143,AI00144,Deep Learning Engineer,35593,USD,Entry Level,Contract,China,Small Company,China,No Remote,"Python, Hadoop, Deep Learning",Bachelor,0,Media,2024-03-09,2024-04-07,1812,6.3,AI Innovations,Python,Hadoop,Deep Learning,Not required,Not required
144,AI00145,AI Product Manager,149053,USD,Executive,Full-time,Austria,Small Company,Austria,No Remote,"GCP, Linux, R, Hadoop",Master,17,Media,2024-11-17,2024-12-26,652,5.5,Smart Analytics,GCP,Linux,R,Hadoop,Not required
145,AI00146,Principal Data Scientist,88230,USD,Mid-Senior Level,Full-time,Austria,Large Company,Austria,No Remote,"TensorFlow, Git, Azure, Python",Associate,4,Education,2024-05-22,2024-07-27,1984,7.6,DeepTech Ventures,TensorFlow,Git,Azure,Python,Not required
146,AI00147,AI Research Scientist,224919,USD,Executive,Freelance,Australia,Medium Company,Switzerland,Full Remote,"Kubernetes, Deep Learning, PyTorch",Associate,19,Education,2024-12-02,2025-01-24,911,5.7,TechCorp Inc,Kubernetes,Deep Learning,PyTorch,Not required,Not required
147,AI00148,Machine Learning Researcher,220439,EUR,Executive,Part-time,Netherlands,Small Company,Netherlands,Full Remote,"SQL, Data Visualization, GCP, Deep Learning, MLOps",Associate,12,Manufacturing,2024-03-30,2024-04-15,1795,9.9,TechCorp Inc,SQL,Data Visualization,GCP,Deep Learning,MLOps
148,AI00149,NLP Engineer,48861,USD,Entry Level,Part-time,Finland,Small Company,Finland,Full Remote,"GCP, Python, Computer Vision, Git",Bachelor,0,Healthcare,2024-07-04,2024-08-11,1031,8.1,DeepTech Ventures,GCP,Python,Computer Vision,Git,Not required
149,AI00150,AI Specialist,115841,USD,Senior Level,Freelance,United States,Small Company,United States,No Remote,"TensorFlow, Kubernetes, Deep Learning",PhD,7,Healthcare,2024-10-25,2024-12-11,1446,7.2,Quantum Computing Inc,TensorFlow,Kubernetes,Deep Learning,Not required,Not required
150,AI00151,NLP Engineer,57266,USD,Mid-Senior Level,Freelance,Ireland,Medium Company,Ireland,No Remote,"Computer Vision, PyTorch, Linux, TensorFlow",Bachelor,3,Media,2024-08-11,2024-08-26,1075,7.3,Neural Networks Co,Computer Vision,PyTorch,Linux,TensorFlow,Not required
151,AI00152,Deep Learning Engineer,66384,USD,Mid-Senior Level,Contract,Australia,Small Company,Israel,No Remote,"Git, Tableau, Hadoop, Computer Vision",Associate,2,Government,2024-04-21,2024-05-24,1421,9.1,Autonomous Tech,Git,Tableau,Hadoop,Computer Vision,Not required
152,AI00153,Data Analyst,184637,USD,Executive,Part-time,Sweden,Small Company,Sweden,Full Remote,"R, SQL, Data Visualization",Bachelor,11,Government,2024-05-23,2024-07-09,2292,5.5,Machine Intelligence Group,R,SQL,Data Visualization,Not required,Not required
153,AI00154,AI Research Scientist,92445,EUR,Mid-Senior Level,Contract,Netherlands,Medium Company,Finland,Hybrid,"Linux, Python, Scala, Docker",Bachelor,4,Technology,2024-10-22,2024-12-24,826,9.2,DataVision Ltd,Linux,Python,Scala,Docker,Not required
154,AI00155,Machine Learning Researcher,57388,USD,Entry Level,Freelance,Canada,Large Company,Canada,No Remote,"Python, GCP, TensorFlow",Associate,1,Consulting,2024-01-12,2024-02-12,1684,8.3,Smart Analytics,Python,GCP,TensorFlow,Not required,Not required
155,AI00156,Head of AI,53374,USD,Mid-Senior Level,Part-time,China,Medium Company,China,No Remote,"Docker, Deep Learning, R",PhD,2,Government,2024-06-22,2024-07-31,2224,9.5,Algorithmic Solutions,Docker,Deep Learning,R,Not required,Not required
156,AI00157,AI Research Scientist,95716,USD,Senior Level,Contract,Finland,Small Company,Finland,Hybrid,"Git, Spark, Azure, Statistics",PhD,6,Media,2024-03-19,2024-04-05,1811,7.4,Digital Transformation LLC,Git,Spark,Azure,Statistics,Not required
157,AI00158,NLP Engineer,157091,USD,Mid-Senior Level,Freelance,Norway,Large Company,Norway,No Remote,"Python, Java, Kubernetes, SQL, NLP",PhD,2,Transportation,2025-03-04,2025-03-24,1002,7.7,DataVision Ltd,Python,Java,Kubernetes,SQL,NLP
158,AI00159,ML Ops Engineer,204144,USD,Senior Level,Freelance,Norway,Large Company,Norway,Full Remote,"Hadoop, Mathematics, Linux",PhD,8,Telecommunications,2024-12-12,2025-01-03,1663,9.5,Autonomous Tech,Hadoop,Mathematics,Linux,Not required,Not required
159,AI00160,AI Software Engineer,190314,EUR,Executive,Contract,Netherlands,Medium Company,Netherlands,Full Remote,"GCP, Computer Vision, Scala, AWS, Linux",PhD,12,Government,2024-05-23,2024-07-22,521,9.9,Digital Transformation LLC,GCP,Computer Vision,Scala,AWS,Linux
160,AI00161,Principal Data Scientist,198403,USD,Executive,Freelance,Denmark,Medium Company,Israel,Hybrid,"Data Visualization, SQL, Scala",Associate,15,Media,2024-03-14,2024-04-21,944,9.1,Digital Transformation LLC,Data Visualization,SQL,Scala,Not required,Not required
161,AI00162,Research Scientist,153040,USD,Senior Level,Contract,Canada,Large Company,Canada,Hybrid,"SQL, Tableau, Statistics, GCP",Bachelor,7,Manufacturing,2024-06-25,2024-08-23,1112,8.2,Autonomous Tech,SQL,Tableau,Statistics,GCP,Not required
162,AI00163,AI Software Engineer,51898,USD,Mid-Senior Level,Freelance,Israel,Small Company,Israel,No Remote,"Deep Learning, Python, NLP",Associate,2,Consulting,2024-10-05,2024-11-26,721,8.9,Machine Intelligence Group,Deep Learning,Python,NLP,Not required,Not required
163,AI00164,AI Architect,115191,EUR,Senior Level,Freelance,Germany,Small Company,Netherlands,No Remote,"R, AWS, Git, Tableau",Associate,7,Education,2024-07-10,2024-09-04,2362,5.7,Advanced Robotics,R,AWS,Git,Tableau,Not required
164,AI00165,ML Ops Engineer,170139,USD,Senior Level,Part-time,United States,Large Company,Denmark,Hybrid,"Python, Spark, Hadoop",Bachelor,5,Technology,2025-01-30,2025-03-27,578,9.6,Future Systems,Python,Spark,Hadoop,Not required,Not required
165,AI00166,ML Ops Engineer,63860,USD,Entry Level,Contract,Canada,Large Company,Canada,Full Remote,"Linux, TensorFlow, GCP, Docker, Azure",Master,0,Gaming,2024-08-02,2024-09-28,2424,9.5,Autonomous Tech,Linux,TensorFlow,GCP,Docker,Azure
166,AI00167,NLP Engineer,125152,USD,Mid-Senior Level,Contract,Norway,Medium Company,Norway,Full Remote,"TensorFlow, Docker, AWS, Spark",PhD,3,Retail,2024-08-11,2024-08-31,2348,6.6,Smart Analytics,TensorFlow,Docker,AWS,Spark,Not required
167,AI00168,AI Software Engineer,61572,USD,Entry Level,Contract,South Korea,Large Company,South Korea,Hybrid,"Linux, Azure, Kubernetes",Bachelor,0,Healthcare,2024-07-19,2024-09-08,2485,7.1,DataVision Ltd,Linux,Azure,Kubernetes,Not required,Not required
168,AI00169,Head of AI,101054,EUR,Mid-Senior Level,Contract,Germany,Medium Company,Israel,Hybrid,"Statistics, Tableau, Java, Data Visualization, NLP",Master,3,Transportation,2024-01-06,2024-02-26,986,8.5,Autonomous Tech,Statistics,Tableau,Java,Data Visualization,NLP
169,AI00170,Data Engineer,145355,USD,Executive,Contract,Canada,Small Company,Canada,Full Remote,"Spark, Linux, AWS, Deep Learning",Master,13,Media,2024-08-25,2024-09-12,685,9.6,DeepTech Ventures,Spark,Linux,AWS,Deep Learning,Not required
170,AI00171,Deep Learning Engineer,183484,USD,Executive,Full-time,Singapore,Small Company,Singapore,Full Remote,"Scala, Data Visualization, TensorFlow, Mathematics, Java",Master,19,Gaming,2024-11-20,2025-01-01,834,7.7,Autonomous Tech,Scala,Data Visualization,TensorFlow,Mathematics,Java
171,AI00172,AI Product Manager,111997,USD,Mid-Senior Level,Contract,Singapore,Large Company,Singapore,Full Remote,"PyTorch, Scala, Hadoop, Docker, Computer Vision",PhD,2,Technology,2025-03-15,2025-04-14,1535,6.6,Neural Networks Co,PyTorch,Scala,Hadoop,Docker,Computer Vision
172,AI00173,AI Specialist,214195,GBP,Executive,Part-time,United Kingdom,Medium Company,Sweden,Full Remote,"Tableau, GCP, Python",Bachelor,19,Manufacturing,2025-03-13,2025-04-11,1254,5.2,Smart Analytics,Tableau,GCP,Python,Not required,Not required
173,AI00174,AI Software Engineer,93211,USD,Senior Level,Part-time,India,Medium Company,United Kingdom,Hybrid,"Python, TensorFlow, GCP, Java",Master,9,Manufacturing,2025-01-08,2025-02-03,1474,9.3,Machine Intelligence Group,Python,TensorFlow,GCP,Java,Not required
174,AI00175,Deep Learning Engineer,82209,EUR,Entry Level,Part-time,Germany,Large Company,Germany,Full Remote,"Statistics, TensorFlow, Python",Master,1,Transportation,2024-11-09,2024-12-23,859,7.0,Smart Analytics,Statistics,TensorFlow,Python,Not required,Not required
175,AI00176,AI Software Engineer,149669,EUR,Senior Level,Part-time,Germany,Medium Company,Germany,Hybrid,"Scala, Hadoop, Azure",Associate,9,Retail,2024-11-01,2024-11-23,2291,6.2,Predictive Systems,Scala,Hadoop,Azure,Not required,Not required
